inchikey,partition,fold,representation,algorithm,label,y_true,y_pred
XWVQRBZZRNONCK-UHFFFAOYSA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.39,6.897710333333326
XWWLYDGDHPKEFD-UHFFFAOYSA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.39,7.53093
XWWPJKNCWPEFJS-SQGPQFPESA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.85,7.624103500000005
XWXZEVWJOGNSOD-YJBOKZPZSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.7,8.572368333333308
XWYXLYCDZKRCAD-BQYQJAHWSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,4.92,5.455275333333339
XXAJTWFMFVVGIN-UHFFFAOYSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,5.39,6.818070000000006
XYGCJFPIVHXCSK-UHFFFAOYSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.07,5.958966666666671
XYGZAZHAXFGQPR-UHFFFAOYSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.85,6.751306666666667
XYHIUESBFSVNAX-LBPRGKRZSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.64,7.614999999999997
XYLBMXMFEPAIDX-UHFFFAOYSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.45,6.980402499999999
XYLQLKFUIGUGMF-UHFFFAOYSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.67,7.338131666666667
XZMSFDWECPXXRJ-PKQUCIBFSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,4.87,5.512452833333331
YAAQSQALFNFFQV-UHFFFAOYSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.07,7.024509166666676
YAVYGLIDOKYBIQ-UHFFFAOYSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,4.57,6.809277999999998
YAYQPACFPAHFBP-ZHACJKMWSA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,4.295,5.8920233333333325
YBPKDCWIZDLZLH-BLLLJJGKSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.96,6.156109333333328
YBVLXHRURDNMHN-URXFXBBRSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.66,7.083079809523811
YCPKIIGXUMZROC-MQMHXKEQSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.11,7.483013333333334
YCSCTJKEBOGQEI-VXGBXAGGSA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.68,6.8523233333333335
YDBYOXUORMOOBQ-UHFFFAOYSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.9,7.542864
YDXYNXLPDIGXAM-DZGCQCFKSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.4,8.102761166666667
YEACVWXJCVFKBH-KUHUBIRLSA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.38,7.634169999999997
YEIMPNFNEMTFDM-UHFFFAOYSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.52,7.380748333333338
YETYETHLQCIHEE-UHFFFAOYSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.32,6.735213333333328
YFHGTPYEYFYGAH-BBQAJUCSSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.7,7.330866666666671
YFYZCTDEXIQQLY-LBPRGKRZSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.31,7.615303333333314
YGJKAILDLPIFCZ-UHFFFAOYSA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.1,6.7428583333333405
YGOMVEIEVIZJFF-JKSUJKDBSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.265000000000001,7.708890833333335
YHGYDTGBMKTLPH-NQIIRXRSSA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.32,7.453393333333341
YIPSQHDECVTTIC-NNGSBXSVSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.52,8.156849999999993
YIXDWPGKRKLDML-AWEZNQCLSA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.4,8.435375000000008
YJGBPDRSVXCGGG-DZGCQCFKSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.435,7.691577999999994
YJZRVQKJIFHXBP-MXVIHJGJSA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.84,7.630641023809529
YKFSMOUFOXUQLG-UHFFFAOYSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,5.1,5.932017999999992
YLCJLPKUVYAFRE-QLPKVWCKSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.449999999999999,7.436870833333337
YLWILSVEXGUUFP-UHFFFAOYSA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.31,7.439586666666663
YMGBPWVLZQNQFK-LBPRGKRZSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.05,8.100370000000016
YMZSYLUBFOARLT-UHFFFAOYSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.26,7.085965999999995
YNQDIELZBNNYMX-UHFFFAOYSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.31,7.537883999999999
YNURNKHUOKGJKQ-UHFFFAOYSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,5.76,6.8558908333333415
YODKHKXVAZNODR-UHFFFAOYSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.25,7.6656428333333295
YOTMUJXMGKBCJI-UHFFFAOYSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.42,6.386804666666666
YQDBFFOLHOLZKQ-GTPINHCMSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.22,7.9644353333333395
YRFKNZJDKYZGGS-UHFFFAOYSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.85,7.685189999999991
YRXHHMUCQVXQQZ-PTSVWTKZSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,4.77,6.213154333333344
YRZSUCWXBWCSKC-BMGDILEWSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.92,7.461081333333338
YRZSUCWXBWCSKC-JLSDUUJJSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.52,7.461081333333338
YSAHIYORNYLDMN-JCNLHEQBSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.39,7.683975833333336
YSCRLJGELYZACN-QFIPXVFZSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.25,7.377093095238104
YSKFGBAYHFLJPZ-JXMROGBWSA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,4.59,5.8863533333333375
YTRXZKNDLRUBRK-KWUMSVIQSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.7,7.511679666666671
YTXJELCYXHBTEZ-LBAQZLPGSA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.52,7.082845000000011
YUDTVULXQVYYNC-FOLVSLTJSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.3,7.235576000000003
YUJMTTVCSDSBRX-ZDUSSCGKSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.62,7.379463333333317
YVRAGDOGHOFVAV-NHPVSCMHSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.42,7.684865833333333
YVSODWPINHYMTB-WCQYABFASA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.484999999999999,7.329606666666671
YVTXACLMSGWIHC-CMPLNLGQSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.035,7.610043333333329
YVYCTLLAVRNGEF-GXTWGEPZSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.425,7.534035238095229
YWKRPHSLBJKOAU-JEYLPNPQSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.52,8.118460833333327
YWTNZWTWPXOTMS-UHFFFAOYSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,5.46,6.040403333333337
YXACHAYJFVKEGM-YPMHNXCESA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.4,6.72419666666666
YXGNKWWQBPNQGF-UHFFFAOYSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.85,8.036979999999991
YXGOBDAAYPMHSY-SWLSCSKDSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.175,7.323122166666666
YXJXMUOKXGOJSX-UTKZUKDTSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.18,7.424952833333338
YXMXFIXCGYXMMH-LBPRGKRZSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.75,7.4612165
YXTJFYWQCCHXMG-WKILWMFISA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.41,7.4295025
ZAGOOYBFBXAWFI-UHFFFAOYSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.19,6.618982333333339
ZAGXFWMLCVBKQA-HALDLXJZSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.54,7.583772499999992
ZAKRHAFBIBTPAZ-UOIKSKOESA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.29,7.332509000000001
ZBIRHILYHCONPB-GXTWGEPZSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.12,7.897240833333314
ZBPBSDLPRVLCQI-BBRMVZONSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.15,8.221445714285732
ZBPBSDLPRVLCQI-XJKSGUPXSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.1,8.221445714285732
ZCIFHOGRCNHUOK-GXTWGEPZSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,9.31,7.738150000000004
ZCMKYTSUHVQDND-DOMZBBRYSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.525,6.888402666666681
ZDSBAXBNBDORFX-IGEOTXOUSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,9.0,8.348056666666656
ZEPHBHNMKKSYEJ-DYXDTQHNSA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.02,7.658674166666674
ZESGFLRFTSROCX-NVXWUHKLSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.32,7.933962499999972
ZFDRQUMFPQAQNX-HBYGRHMLSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.71,7.557805666666666
ZFYMVMUDHSAMSG-ATCWAGBWSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.445,7.462533333333341
ZGUQIIBJOCXMDV-UHFFFAOYSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.7,6.914748999999997
ZGWIQYQXDGDHMR-SFHVURJKSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.52,8.27177999999999
ZICMCRZATKHWEO-FOLVSLTJSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.69,7.395424999999997
ZIKZMIAHXLHIRK-NHAGDIPZSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.205,7.632015333333332
ZIVPKPBELQYMFG-SFHVURJKSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.48,7.326211571428577
ZJABEFARNCXQDZ-KRWDZBQOSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.6,7.788130000000003
ZJKZMXQQSDVDLA-NCFLSLSRSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,5.32,5.577658500000009
ZJKZMXQQSDVDLA-RMXXGELBSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,5.25,5.577658500000009
ZJLOTFNKTLOXQU-AWEZNQCLSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.4,8.054839999999992
ZJLYAVZPZQXDIQ-UHFFFAOYSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.85,7.009466666666672
ZKGVGSMPJCRCOI-OFNKIYASSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.15,7.477606666666674
ZKMARFBVNODTEA-MULNXWOJSA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.23,7.239354499999998
ZKPBQRHUFMIQCM-ZLPCBKJTSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.4,7.912489999999989
ZKTUMHFHLXSNAM-SFTDATJTSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.85,7.518582499999999
ZKVHRKRSQGNMIJ-UHFFFAOYSA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.99,6.853466666666666
ZLGGDXLEMLRCRT-UHFFFAOYSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.38,7.918893333333337
ZLQWHYXILIRZJA-NILFDRSVSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.44,7.252174499999999
ZLQWHYXILIRZJA-UGFHNGPFSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.84,7.252174499999999
ZLRQOPRFOLBNTA-UHFFFAOYSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.74,7.786489999999986
ZMFNOHRIULKSCC-UHFFFAOYSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.28,6.48574714285715
ZNOZSVVROSWSRZ-WMLDXEAASA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.295,7.572262833333325
ZNZNLOPOYMLSDO-UHFFFAOYSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.44,7.218934666666671
ZOHYTOOFZMTKLL-JOCQHMNTSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.58,7.102361333333333
ZPQGIOXLLCZONP-SFHVURJKSA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.195,6.957052833333319
ZPWTWZBWZLSTLF-KBPBESRZSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.65,7.276825000000023
ZPXMWXHOFAMXMI-FPOVZHCZSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.15,7.127000142857138
ZPYIDLJKUISUIE-BEFAXECRSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.01,7.1271326666666655
ZPYQDEKCILEBNB-AWEZNQCLSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,9.0,8.173830000000006
ZQDXHKPYPKVBFP-DOMZBBRYSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.57,7.119615000000001
ZQPFWJOHVAEPBW-UHFFFAOYSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.16,7.815114999999993
ZROLHBHDLIHEMS-HUUCEWRRSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,5.785,6.509605666666661
ZRVTVXBVIYQWKR-UHFFFAOYSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.28,7.01501416666667
ZSBRAOYPHXSBBJ-GXTWGEPZSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.689999999999999,7.546142666666668
ZSDKCIXPAMDTMA-GCJKJVERSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.15,7.280388000000006
ZSIJWXVPDONYJZ-NHPVSCMHSA-N,0,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.855,7.683148333333342
ZTARYRCURIRMNQ-RUYXUALKSA-N,0,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.02,7.253203999999991
ZUTUWJYMCADJHD-UHFFFAOYSA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,4.84,6.195421833333345
ZVRSTWIVTSZIGD-ZDUSSCGKSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.1,8.026369999999991
ZVSPWYGMKXWYHG-UHFFFAOYSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.12,7.637893333333327
ZWTQJRZNKIYIOA-VIKVFOODSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.67,6.8576118333333245
ZXVAOQBQHVUZEJ-QFIPXVFZSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.6,7.243627857142862
ZXWITAARDYYKLO-QRWLVFNGSA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.7,7.40163833333333
ZXZGHARNRVRJPP-MQMHXKEQSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.75,7.446676333333341
ZYJXKCVDCJYPHV-FCRSSCQMSA-N,0,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.3,7.363743166666664
ZZJVCNLMLHLBLE-KXTWHKPSSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.175,7.103856666666645
ZZJWYOJKUOWURA-FQEVSTJZSA-N,0,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.75,7.599914
ZZSYQYNHASLYPZ-FOLVSLTJSA-N,0,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.61,7.474933333333334
AADNQPJZRQAMOD-OOHWJJMZSA-N,1,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,9.0,8.057099999999995
AADPNBLFAHYYBS-VXGBXAGGSA-N,1,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.2,6.93005
AAOJDMVYFBSKFT-UHFFFAOYSA-N,1,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,5.67,6.0054916666666704
AARVTENEMZRJQO-VIZZQPHQSA-N,1,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.49,7.081662000000001
AASDZFLETHTKKS-UHFFFAOYSA-N,1,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,5.58,7.36511249999999
ABOASBRALGFDPQ-GJZGRUSLSA-N,1,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.81,7.0939266666666905
ABQLUKILVQNPKZ-UHFFFAOYSA-N,1,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,5.79,7.309827999999992
ABYAAFDXQRWTJE-DOTOQJQBSA-N,1,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.37,7.6144896666666675
ADSGDRJGOSICMK-XJKSGUPXSA-N,1,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.62,7.840907666666658
ADVULNQGSUGCCG-KXTWHKPSSA-N,1,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.220000000000001,7.080576666666681
AFCFNPKLZQLKPK-APWZRJJASA-N,1,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.605,7.584435000000011
AGKMZNQCTOWDFF-ZDUSSCGKSA-N,1,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.05,7.425727000000002
AGPQIQSLJAQASS-GLJUWKHASA-N,1,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.155,7.529489095238095
AGXCNAPHYYLCHN-IBGZPJMESA-N,1,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.24,7.1277013333333095
AHHGHXFTQVZBPO-UHFFFAOYSA-N,1,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.48,5.677212666666677
AHJAJTHWNBFJBF-YCPHGPKFSA-N,1,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.95,7.339381499999998
AIAJJMJAXBVVRD-YABSGUDNSA-N,1,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.9,7.105787833333328
AIWIRRGSGOLMQX-UHFFFAOYSA-N,1,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.75,7.408652666666665
AIXGIOZVDSOSEU-HWWDLCQESA-N,1,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.19,7.598623333333343
AJFUDTVIKFGQMS-UHFFFAOYSA-N,1,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,5.57,6.116406666666673
AJGIUAWWWVYNEY-ZDUSSCGKSA-N,1,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.68,7.469081666666658
AKDLWVHAJCEAKD-ZDUSSCGKSA-N,1,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,9.0,7.820789999999986
AKQMAZGMANPFFK-GOSISDBHSA-N,1,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.3,6.625920166666652
AKQMAZGMANPFFK-SFHVURJKSA-N,1,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.51,6.625920166666652
AKQMAZGMANPFFK-UHFFFAOYSA-N,1,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.63,6.625920166666652
AKXYWNUSJTXEKI-NHAGDIPZSA-N,1,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.54,6.998120119047632
AKZDACQLYHVVHF-WCQYABFASA-N,1,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.62,7.752407000000011
AKZZSBPAHSIOBC-XVDXERDNSA-N,1,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.1,7.145368166666665
ALDVAWDTIJSMNO-ZDHWLGKOSA-N,1,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,5.1,5.566800000000013
ALEGZXFLOSZQFJ-OIPGSKEASA-N,1,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,5.36,5.299922000000014
ALPYZNHKWLPYPM-HDJSIYSDSA-N,1,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.98,7.221354833333336
AMABIFVVCZYKIM-WCQYABFASA-N,1,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.295,7.5336908333333295
AMMUKFMDWPZRHN-OOHWJJMZSA-N,1,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.4,8.06471333333333
ANDQZSDRMVJBQS-UHFFFAOYSA-N,1,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.77,7.633233333333329
ANNUHVXNCFVLIP-GXTWGEPZSA-N,1,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.48,7.779291666666664
ANPQBLBZMKRGJT-UHFFFAOYSA-N,1,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.0,7.606063666666675
ANROYDNBUBEGHC-MQMHXKEQSA-N,1,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.44,7.615088333333338
ANSVBJGYIJAUDS-UHFFFAOYSA-N,1,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,5.8,6.305598333333336
ANVHGHPKRCRGRV-UHFFFAOYSA-N,1,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.48,7.524080333333334
AOHQOEYOFNJJNZ-XLIONFOSSA-N,1,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.4,7.612664999999999
AOZCJXPKMNJCQR-GGYDESQDSA-N,1,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.53,7.371607666666664
APBUNKVHHWMAAH-CHWSQXEVSA-N,1,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.99,6.373623333333335
APCBJCFILSRMRW-NQPRBDNZSA-N,1,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,4.69,5.307227333333343
APHAPQUZFADCCT-UHFFFAOYSA-N,1,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,5.6,6.1204000000000045
APLQHKFABMHWHP-UHFFFAOYSA-N,1,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.29,6.136350666666665
AQIGJCZBZXSONM-UHFFFAOYSA-N,1,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.1,5.961343999999999
ARPWNFCYSNNAPW-UHFFFAOYSA-N,1,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.13,7.349170000000004
ASHUQWDHMIZJFH-UHFFFAOYSA-N,1,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,5.54,6.010194666666656
ASRRTOJJNKDPOE-XLIONFOSSA-N,1,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.85,7.355016333333335
ATLHEWQHWGSHBX-AULYBMBSSA-N,1,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.734999999999999,7.538218499999998
AUHAKZCDXJXNIS-WCQYABFASA-N,1,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.31,7.662294999999994
AUNMQOCPGMEAST-ZFWWWQNUSA-N,1,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.7,8.314138666666661
AUVVPNQJMBEMDI-FOLVSLTJSA-N,1,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.37,7.2153785
AVGRXCGZLZSSPC-UHFFFAOYSA-N,1,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.33,6.983462666666662
AVISJIJTLXTWET-LBPRGKRZSA-N,1,1,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,8.7,8.109420000000023
AVMFNJJDFFARPS-IBGZPJMESA-N,1,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.81,6.750423333333339
AVMYOZBHUDFCJI-AEFFLSMTSA-N,1,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.92,7.296565000000015
AVZYAMPJJDVPDJ-UHFFFAOYSA-N,1,2,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.15,6.118888333333335
AWDCUIDEVZIBKR-UHFFFAOYSA-N,1,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.1,6.4739643333333365
AWJBWNUUODWOKQ-UHFFFAOYSA-N,1,3,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.29,6.75815400000002
AXFDPUXDIHEOAI-UHFFFAOYSA-N,1,4,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.91,7.65334666666666
AXIFMPBHMMMIKY-AULYBMBSSA-N,1,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,7.11,7.550786666666662
AXPFEEJMCXUHQD-JTQLQIEISA-N,1,0,ChemBERTa-CLS,RF,RF + ChemBERTa-CLS,6.25,7.321018333333333
