inchikey,scaffold,partition,fold
NVJRTSJVHGFIRF-UHFFFAOYSA-N,c1ccc(-c2cn3ccccc3n2)cc1,1,0
NVQMCWJWKHEVQL-HPFXQQBRSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(CCc4ccccc4)CC32)no1,1,0
NWSIRYGEZSHVOK-JPYJTQIMSA-N,O=C(NCc1cc(-c2ccccc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,1,4
NXFIEIXVSJMOQL-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,1,4
NXHKYBGXKCFXET-UHFFFAOYSA-N,O=C(Nc1ccccc1)c1cccs1,1,3
NZKRDROSRYWYIZ-AOIWGVFYSA-N,O=c1c2[nH]c(NC3COC3)nc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,1,2
OAFMAMFQRUUJFC-CHWSQXEVSA-N,c1ccc(NC2CCCCC2)cc1,1,2
OALGIPQKCNNGBC-SQWFFKJPSA-N,O=C1C=C(CCC=CCCC2CCCOO2)CCC1,1,1
OAMUBLNNGBSUNW-FQEVSTJZSA-N,O=C(NCc1cn(-c2ccccc2)c(=O)[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,1,3
OARAWCIGFKPUOQ-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,1,4
OBEVBOOBEWVPJL-OHOGDBNVSA-N,O=C(NCc1cc(-c2cccnc2)ncn1)C1C2CCC(C2)N1S(=O)(=O)c1ccccc1,1,4
OBHJVFPRSXFZMO-ATCWAGBWSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,1,0
OCAGWVPJUUSEHZ-UHFFFAOYSA-N,O=C(NCSc1ccccc1)c1ccccc1,1,0
OCPANKWZNDYWSE-PBHICJAKSA-N,O=C(NCc1cnn(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,1,1
OCRMZDPHJXSESH-BXHXUVEDSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,1,4
OCTMHUCXAOCKDH-UHFFFAOYSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(CCc2cccs2)c(=O)o1,1,0
ODCGQSLLUGLMSU-UHFFFAOYSA-N,O=C(Cc1nsc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,1,2
ODPZBRSHIVSPND-GXTWGEPZSA-N,O=c1ccncn1Cc1nc(C2COC(c3ccccc3)C2)no1,1,0
ODUIXUGXPFKQLG-QWRGUYRKSA-N,O=C(c1csc(Nc2ccccc2)n1)N1CCCCC1,1,3
OFCLMLWEVNQPIR-DZGCQCFKSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccnc(-c2cnc(N3CCCC3)nc2)n1,1,1
OFCLMLWEVNQPIR-ZFWWWQNUSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccnc(-c2cnc(N3CCCC3)nc2)n1,1,1
OFCROMUFKSLDNV-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1ccc(N2CCCCC2)cn1,1,2
OGLFBGKKIABWEQ-DOTOQJQBSA-N,O=c1c2ccnn2ncn1Cc1nc(C2COC(c3ccc4cn[nH]c4c3)C2)no1,1,1
OGPFIYLORKWHNT-UHFFFAOYSA-N,c1ccc(Oc2ncnc3[nH]ccc23)cc1,1,1
OIMOSWUWUIXKEC-UTKZUKDTSA-N,O=C(NCc1cc(-c2ccccc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,1,4
OJDPMUKHSHJUMB-UHFFFAOYSA-N,c1ccc(CC2CCCCC2)cc1,1,1
OJPPDEXGRGOSGZ-QRWLVFNGSA-N,O=C(NCc1cc(-c2ccccc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,1,4
OKROUULIEINPBH-KXBFYZLASA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1cncc(-c2cnc(N3CCCC3)nc2)n1,1,3
OKTCWLWVPKWVHH-UHFFFAOYSA-N,O=C(CNC(=O)c1ccccc1)c1ccccc1,1,2
OMAOTMMMFIUYGY-UHFFFAOYSA-N,O=C(Cn1cnc2ccccc2c1=O)NCCc1ccccc1,1,4
OMCPTRKQFMHMFO-BLLLJJGKSA-N,O=c1c2cccnc2cnn1Cc1nc(C2COC(c3ccccc3)C2)no1,1,3
OMMPJIYDEJHEFK-SWLSCSKDSA-N,O=c1c2[nH]ncc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,1,1
OMTUXAGTVRSGHC-YQVWRLOYSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,1,3
OOABNTZYAYDDFY-WCQYABFASA-N,c1ccc(C2CC(c3noc(Cn4cnc5nccnc54)n3)CO2)cc1,1,2
OOEICVKLQRDYIY-UHFFFAOYSA-N,O=C(c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1)N1CCC(Oc2ccccc2)CC1,1,4
OOIANJTYVKDXDO-ZLPCBKJTSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2ccc(N3CC4CC4C3)nc2)n1,1,0
OOILCLJLPGNGBY-XLIONFOSSA-N,O=C(NCc1ccnc(-c2cncnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,1,3
OOVNFOVAFVAUEB-FQEVSTJZSA-N,O=C(NCc1cn(-c2ccccn2)c(=O)[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,1,1
OOYSDFNECMAJEG-UHFFFAOYSA-N,O=C(Nc1ccccc1)c1ccccc1,1,1
OOZCYHFVKYNNLY-UHFFFAOYSA-N,O=C(Cn1cnc2c1C(=O)NC1=NCCN12)Nc1nc(-c2ccccc2)cs1,1,2
OPLSBZPFTJOKSC-UHFFFAOYSA-N,c1ccc(Nc2n[nH]c3ccccc23)cc1,1,4
OPWGBOAEYGMIKX-UHFFFAOYSA-N,c1ccccc1,1,1
OPWGCVSCPKEDAN-UHFFFAOYSA-N,O=C(Nc1nnc(S(=O)(=O)Nc2ccccc2)s1)c1ccccc1,1,1
OQASTGYBPZQXHT-UHFFFAOYSA-N,c1csc(-c2n[nH]c3ccccc23)c1,1,1
ORDBIMJXWQFKSA-VFNWGFHPSA-N,O=C(NCc1cc(-c2ccccc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,1,4
OSASTMYQPFYXAS-XLIONFOSSA-N,O=C(NCc1cn(-c2cccnc2)nc1C1CC1)C1CCCN1S(=O)(=O)c1ccccc1,1,4
OSBWGLVHJYXMNU-VYDXJSESSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,1,3
OSBWGLVHJYXMNU-ZMSDIMECSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,1,3
OSIHVFBKSGLNSB-UHFFFAOYSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,1,2
OSRJLGOOPNGZRD-UHFFFAOYSA-N,O=C(CNC(=O)c1ccccc1)c1ccccc1,1,2
OSUPAEDILOOTGJ-DZGCQCFKSA-N,O=c1ccn2c(=O)n(Cc3nc(C4COC(c5ccccc5)C4)no3)ccc2n1,1,0
OSVVWQSAPRHYFQ-UHFFFAOYSA-N,c1ccc(Oc2ncnc3[nH]ccc23)cc1,1,1
OTONXOROEOKVFV-GXTWGEPZSA-N,O=c1c2ccnn2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,1,2
OUFMSVRFVDNVAQ-UHFFFAOYSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(CCc2cccc(-c3ccccc3)c2)c(=O)o1,1,1
OUIWGZWQOLEJRB-QRIPLOBPSA-N,O=C(NCc1ccnc(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,1,0
OUKDYRGLICRORO-ATCWAGBWSA-N,O=c1c2[nH]ncc2ncn1Cc1nc(C2C3CN(c4ccccn4)CC32)no1,1,0
OUOCXXWHUVVIMO-UHFFFAOYSA-N,c1ccc(-c2nc3ccccn3c2NC2CC2)cc1,1,1
OUOJOESQQFDWPE-RZQQEMMASA-N,O=c1ccc2ncn(Cc3nc(C4C5C=C(c6ccccc6)CC54)no3)c(=O)c2[nH]1,1,4
OXAKNBOUQBFWOU-FQEVSTJZSA-N,O=C(CNS(=O)(=O)c1ccccc1)NCc1cccc(-c2cnc(N3CCCC3)nc2)c1,1,0
OXBAGLABLAJOLY-MIRVZWSXSA-N,O=c1c2cccnc2ncn1Cc1nn(C2CC(c3ccccc3)C2)c(=O)o1,1,1
OXJIXZHGSZCNBP-IERDGZPVSA-N,O=C(NCc1cc(-c2ccccc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,1,4
OXKFPUAIKOJQRA-JYAVWHMHSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccncc4)CC32)no1,1,1
OYBNJIXRFLARRD-SWLSCSKDSA-N,O=c1c2cccnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,1,2
OYCZSQKUKRDHOU-UHFFFAOYSA-N,c1ccccc1,1,1
OYJMLCGZSMSIHK-UHFFFAOYSA-N,O=C(Cc1cccc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,1,3
OYTIHKVAZJQNDV-ZDUSSCGKSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1csc(-c2cccnc2)n1,1,3
OYUSSTRGYVQVEE-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,1,4
OZYWCNZZAGZNJD-UHFFFAOYSA-N,O=C(Cc1coc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,1,4
PAEBEJVPSADOMC-HSZRJFAPSA-N,O=C(NCC(Cc1ccccc1)N1CCCCC1)C1(c2ccccc2)CCCC1,1,3
PAEBEJVPSADOMC-QHCPKHFHSA-N,O=C(NCC(Cc1ccccc1)N1CCCCC1)C1(c2ccccc2)CCCC1,1,3
PAEBEJVPSADOMC-UHFFFAOYSA-N,O=C(NCC(Cc1ccccc1)N1CCCCC1)C1(c2ccccc2)CCCC1,1,3
PBEOFMXPKRIFLC-JOCQHMNTSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,1,4
PCPHCZCRTIQJOL-UHFFFAOYSA-N,S=C1Nc2c(oc3ncccc23)C(c2cccc(OCc3cccnc3)c2)N1,1,4
PCRVYTLDPBCCDQ-QMMMGPOBSA-N,O=c1c2ccsc2ncn1Cc1nnn(CCc2cccs2)n1,1,2
PCZBLEDJUILZHT-DZGCQCFKSA-N,O=c1c2cn[nH]c2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,1,2
PDCHRYNMRDSNLJ-PBHICJAKSA-N,O=C(NCc1cnn(-c2cncnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,1,3
PDJKELJNZJFLOF-NRFANRHFSA-N,O=C(NCc1cn(-c2ccccc2)c(=O)[nH]c1=O)C1CCN1S(=O)(=O)c1cc2ccccc2o1,1,4
PDLRKEDIAZMXFA-DGCLKSJQSA-N,O=C(NC1CCCCC1)c1ccccc1,1,0
PDVLAYRROWUZQJ-UHFFFAOYSA-N,O=C(NCc1cccnc1)c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1,1,0
PEFLRUKKGUWIBC-CMPLNLGQSA-N,O=c1c2scnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,1,1
PEHFNRMZSZUHCM-ZDUSSCGKSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ncon3)c(=O)c21)Nc1cccc(-c2cccnc2)n1,1,0
PFFILXROCXLMKU-QFIPXVFZSA-N,O=C(NCc1cn(-c2ccccc2)c(=O)[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,1,3
PGOAAJHGHGCKOZ-UHFFFAOYSA-N,c1ccc(-c2n[nH]c3cccnc23)cc1,1,4
PGPPQKVBZGTYCD-FPOVZHCZSA-N,O=C(NCc1cc(-c2ccccc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,1,4
PHGQTOSVXWSIQY-OAHLLOKOSA-N,O=S(=O)(c1ccccc1)N1CCCC1c1ccccc1,1,0
PHNSUXWWTIXLNZ-UHFFFAOYSA-N,O=C(CNC(=O)c1ccccc1)c1ccccc1,1,2
PHQJSLDTLKKGHV-FOLVSLTJSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,1,0
PIERVTPSZKKBMN-QVDMIQRCSA-N,O=c1c2cccnc2cnn1Cc1nc(C2C3CN(c4ccc5ncsc5c4)CC32)no1,1,3
PIHLKVAETFVCON-UOXRKKOCSA-N,O=C(NCc1cc(-c2cncnc2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,1,3
PIJOIBMLUGHWEK-UHFFFAOYSA-N,O=C(NCc1ccccc1)c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1,1,0
PIMAYQFCABRHBK-UHFFFAOYSA-N,O=c1c2cccnc2ncn1Cc1nc(CCc2ccccc2)no1,1,4
PIMPOWDMRUXOBB-QMMMGPOBSA-N,O=c1c2ccsc2ncn1Cc1nnn(CCc2cccs2)n1,1,2
PJLJDPJGWGMDSJ-UHFFFAOYSA-N,O=c1oc(Cn2ncc3nc[nH]c3c2=O)nn1CCc1ccccc1,1,2
PJMMWANXHNLCLA-UHFFFAOYSA-N,O=c1c2cccnc2ncn1Cc1nc(CCc2ccccc2)no1,1,4
PJRBIKOPYKCNRH-ZETCQYMHSA-N,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,1,0
PJSGHCYHFOHJAO-MQMHXKEQSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(C2CC(c3ccccc3)C2)c(=O)o1,1,3
PJYBQLCOMOPZIT-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,1,4
PKBHAOIFDOPMHC-UHFFFAOYSA-N,O=C(NCc1cn(-c2ccccc2)c(=O)[nH]c1=O)C1(NS(=O)(=O)c2cc3ccccc3o2)CC1,1,4
PKKIGRUIKFFWQO-UHFFFAOYSA-N,O=C(Cc1csc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,1,3
PKSXAPBVYBUCIY-UHFFFAOYSA-N,c1ccc(-c2cn3ccccc3n2)cc1,1,0
PKZUAQKBDUQBKF-KLHPHEINSA-N,O=C1C2NC=NC2N=CN1Cc1nc(C2COC(c3ccccc3)C2)no1,1,3
PLCMBEBJCVWYCS-UHFFFAOYSA-N,O=C(Cc1cccc2c1C(=O)NC2=O)Nc1nc(-c2ccccc2)cs1,1,0
PLLCCTINGQUQCK-VGSWGCGISA-N,O=C(NCc1cc(-c2ccccc2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,1,1
PLOIHNZHFPANMY-BEFAXECRSA-N,O=C(NCc1ccnc(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,1,0
PMWFGSNDBSNHJI-ZDUSSCGKSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1csc(-c2cccnc2)n1,1,3
PMXSDPMOTVJQHZ-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cccnc2)n1,1,1
POOZHORJSHQJIX-VYDXJSESSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,1,3
POOZHORJSHQJIX-ZMSDIMECSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,1,3
PPBOSWYXLDLTQR-NRFANRHFSA-N,O=C(NCc1cn(-c2ccccc2)c(=O)[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,1,3
PPHJNQDDPYIFET-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,1,4
PPPUCVVATHINGW-UHFFFAOYSA-N,O=C(CNS(=O)(=O)c1ccccc1)NCC1CCCN(c2ccccc2)C1,1,3
PQLZHXGPCNTDOI-GXTWGEPZSA-N,O=c1c2ccnn2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,1,2
PQNMHUNFLUYLPR-LBPRGKRZSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cccnc2)n1,1,1
PQPWYVUBQBVNIU-UHFFFAOYSA-N,O=C(NCC(Cc1ccccc1)N1CCCCC1)C1CCCCC1,1,0
PRCKQIDYJROCLA-HXOBKFHXSA-N,O=C(NCc1cccc(-c2cncnc2)c1)C12CC1CCN2S(=O)(=O)c1ccccc1,1,2
PRDXUIGUMMDGBL-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,1,4
PTCXTLVNQCOOLJ-AAJLLMFJSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,1,3
PTLJHZYZENAFPY-ZLPCBKJTSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2ccc(N3CC4CC4C3)nc2)n1,1,0
PUBSTYZERDDJIW-UHFFFAOYSA-N,O=C1C2=C(NC(=S)NC2c2ccccc2)c2ccccc21,1,2
PUOGINDCHOJOMG-APWZRJJASA-N,O=C(NCc1cc(N2CCCCC2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,1,1
PVBIJCUQCJVLAL-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccccn3)c(=O)c21)Nc1csc(-c2cncnc2)n1,1,1
PVFZUNSYFRTUGN-OIBJUYFYSA-N,c1csc(CC2CCCCC2)n1,1,0
PVJKXHORDRYXDV-UHFFFAOYSA-N,O=c1c2[nH]ncc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,1,2
PVRXMDUFHCZPHZ-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,1,4
PWBYWHFGCWTQNI-VQTJNVASSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccc(-c4ccccc4)cc3)C2)no1,1,1
PXCDDIGJGSYRSZ-FOLVSLTJSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,1,0
PXCDDIGJGSYRSZ-MIFYACCESA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,1,0
PXDPFFKXKJQMBY-LBPRGKRZSA-N,O=c1c2ccoc2ncn1Cc1nnn(CCc2cc3ccccc3s2)n1,1,4
PXDWCZGBDFEEIA-DTCTWCMCSA-N,c1ccncc1,1,4
PXKKQBVIUIPCPW-NNGSBXSVSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cnc(N3CC4CC4C3)nc2)n1,1,4
PXMFTABUBQFGMP-CTNGQTDRSA-N,O=C(NCc1cccc(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,1,3
PXSJGBKABVHIIW-CTNGQTDRSA-N,O=C(NCc1cc(-c2ccccc2)ncn1)C1CCC1S(=O)(=O)c1ccccc1,1,1
PXSQFGAZGBJIGE-ZRCAFCQKSA-N,O=C(NCc1cccc(-c2cncnc2)c1)C1C2CC2CN1S(=O)(=O)c1ccccc1,1,4
PYCVZEBMKNOBEX-MUWWLHTESA-N,O=c1c2[nH]nnc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,1,4
PYFKLAFILPDHPW-JSGCOSHPSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccnc(-c2cnc(N3CCCC3)nc2)n1,1,1
PYQZVIOQEOMABN-UHFFFAOYSA-N,O=C(Cc1nsc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,1,2
PYUVYRLBAXWGIL-UZLBHIALSA-N,O=C(NCc1cccc(-c2cnccn2)c1)C1CCCN1S(=O)(=O)c1ccccc1,1,4
PYVHWBPRXXCCKR-UHFFFAOYSA-N,c1ccc(Nc2n[nH]c3ccncc23)cc1,1,4
PYVKWHMGOQLKRH-ZHRRBRCNSA-N,O=C(NCc1cc(-c2ccccc2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,1,1
PZLMINJQTMOPFT-UHFFFAOYSA-N,O=c1c2cccnc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,1,4
PZZQZTSBVOVKIW-WCQYABFASA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,1,2
QACBGXXAWHQEGV-CYGMFBECSA-N,O=C(NCc1cccc(C2CCCCN2)c1)C1CCCN1S(=O)(=O)c1ccccc1,1,1
QAGFMEUYWNRVKG-ZDUSSCGKSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccccn3)c(=O)c21)Nc1ccnc(-c2cncnc2)n1,1,2
QANDLGIRCKMBGX-UHFFFAOYSA-N,O=C(Cc1cccc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,1,3
QAYYDMWAJXHPGT-GXFFZTMASA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccn3)C2)no1,1,3
QBTYAOFNADKROF-CMPLNLGQSA-N,c1cncc(CC2CCCCC2)c1,1,4
QBWAUZYYCCITQO-XLIONFOSSA-N,O=C(NCc1cc(-c2cncnc2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,1,3
QCMMBGNFTCWHKV-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccccn3)c(=O)c21)Nc1cccc(-c2ccccc2)n1,1,2
QCOUAXOJJUTRGN-HIFPTAJRSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cnc(N3CC4CC4C3)nc2)n1,1,4
QCPBLUBTTYBKFC-UTKZUKDTSA-N,O=C(NCc1cc(-c2cccnc2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,1,0
QEHXVVXHOKWNFT-SWLSCSKDSA-N,O=c1c2[nH]nnc2ccn1Cc1nc(C2COC(c3ccccc3)C2)no1,1,3
QEIWOHNHKVKLRF-UHFFFAOYSA-N,O=C(Cc1coc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,1,4
QFPHKALUCGSAJI-UHFFFAOYSA-N,O=c1c2cccnc2ncn1Cc1nc(CCc2cccnc2)no1,1,0
QGFCPNANNXPVLI-IPVJXJPOSA-N,O=c1c2ccncc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,1,4
QGHXAKRXUBZBBB-DZGCQCFKSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,1,2
QGIXOJCLJSPCPO-UHFFFAOYSA-N,c1ccc(Nc2n[nH]c3cccnc23)cc1,1,0
QHVGCPFDRYRMLN-UHFFFAOYSA-N,c1ccc(-c2cn3ccccc3n2)cc1,1,0
QIFKHTVCZJXBND-JEYLPNPQSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2ccc(N3CC4CC4C3)nc2)n1,1,0
QIGKWJVPNDRBKA-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cccnc2)n1,1,0
QIJQKBGRRGZXRH-SIKLNZKXSA-N,O=C(NCc1cc(-c2cccnc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,1,0
QITDMZAZRQGDJZ-UHFFFAOYSA-N,c1ccc(Nc2n[nH]c3cccnc23)nc1,1,0
QJBLCHBIHYCOJP-UHFFFAOYSA-N,O=c1c2cccnc2ncn1Cc1noc(CCc2ccccc2)n1,1,4
QJJFPLPNPVMYFT-CTNGQTDRSA-N,O=C(NCc1cccc(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,1,3
QJUQOEKFYBXEIS-UHFFFAOYSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(CCc2cccc(-c3ccccc3)c2)c(=O)o1,1,1
QJVZVWLHLYIOEK-GTPINHCMSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cnc(N3CC4CC4C3)nc2)n1,1,4
QKSNPPVPWNLCLK-UHFFFAOYSA-N,O=C(Cn1ncc2[nH]c(=O)[nH]c(=O)c21)Nc1nc(-c2ccccc2)cs1,1,2
QLMOPODZXCOESC-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cccnc2)n1,1,1
QLSIFRFNRJHECP-SMDDNHRTSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,1,2
QLZXIMYXMVOVAQ-NZQKXSOJSA-N,O=C(NCc1cccc(-c2cnccn2)c1)C1CCCN1S(=O)(=O)c1ccccc1,1,4
QMAFBTYWSLPNQI-DZGCQCFKSA-N,O=c1cc2c(=O)n(Cc3nc(C4COC(c5ccccc5)C4)no3)ncn2cn1,1,2
QMEGSSYRFUWZDE-GXTWGEPZSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cnc(N3CCCC3)nc2)n1,1,1
QMEGSSYRFUWZDE-JSGCOSHPSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cnc(N3CCCC3)nc2)n1,1,1
QMNDHOHVKPZQCS-HUUCEWRRSA-N,c1ccc(NC2CCCCC2)cc1,1,2
QNQAJPYYMAPRBO-UHFFFAOYSA-N,c1ccc(Nc2n[nH]c3ccccc23)cc1,1,4
QNSDSXCPSVTCKK-YBVWCTEOSA-N,O=C(NCc1cc(-c2ccccc2)ncn1)C1C2CCC(C2)N1S(=O)(=O)c1ccccc1,1,4
QNZGMOZJDBNRKF-LBPRGKRZSA-N,O=c1c2ccoc2ncn1Cc1nnn(CCc2cc3ccccc3o2)n1,1,4
QNZKHXHWRNJPBD-UHFFFAOYSA-N,c1ccccc1,1,1
QOENQLQNUIKJBK-UHFFFAOYSA-N,O=c1c2cccnc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,1,4
QOKKWJMBTXOPEN-UHFFFAOYSA-N,O=C(Cn1cnc2ccccc2c1=O)NCCc1ccccc1,1,4
QOZZBCIPYXNJCK-ZIAGYGMSSA-N,c1ccc2c(c1)CCN2C1CCCCC1,1,1
QPCKSJFZJVXDFA-LBPRGKRZSA-N,O=c1c2ccsc2ncn1Cc1nnn(CCc2ccccc2)n1,1,2
QQQSONYYTGJIQO-UHFFFAOYSA-N,O=C(CNS(=O)(=O)c1ccccc1)NCC1CN(c2ccccc2)CCO1,1,2
QQQXKVCQXDRDNX-RXVVDRJESA-N,O=C(NCc1cccc(-c2cnccn2)c1)C1CCCN1S(=O)(=O)c1ccccc1,1,4
QRBXPSUERQTHLC-DZFIZOCASA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4cccc(-n5cccn5)c4)CC32)no1,1,1
QRHSEUYZXNXRAQ-QFIPXVFZSA-N,O=C(NCc1cn(-c2ccccc2)c(=O)[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,1,3
