inchikey,scaffold,representation,algorithm,partition,fold,y_true,y_pred,absolute_error
SGCZWBXKGMRYGM-XOIINTDNSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CC2CN(c2ccccc2)C3)no1,Morgan-2048,XGB,1,0,7.109999999999999,7.268096446990967,0.15809644699096737
SHEZWPJUOWPXDN-UHFFFAOYSA-N,O=C(Cc1cccc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,Morgan-2048,XGB,1,0,7.47,7.368032455444336,0.10196754455566381
SILAPDUQPMKZOP-MQMHXKEQSA-N,O=c1c2[nH]cnc2cnn1Cc1nn(C2CC(c3ccccc3)C2)c(=O)o1,Morgan-2048,XGB,1,0,7.34,7.533952713012695,0.19395271301269545
SJUCKSBEIQPXBE-IGCXYCKISA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,Morgan-2048,XGB,1,0,8.155000000000001,7.960186958312988,0.19481304168701286
SJYUOIRAPYIRKY-MQMHXKEQSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(C2CC(c3ccccc3)C2)c(=O)o1,Morgan-2048,XGB,1,0,7.19,7.530076503753662,0.3400765037536617
SMMFPASDMNZEDG-IERDGZPVSA-N,O=C(NCc1cc(-c2ccccc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,1,0,7.68,7.395046710968018,0.28495328903198214
SNLKVSGXSRSUAR-QFIPXVFZSA-N,O=C(NCc1cc(-c2cccnc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,1,0,7.29,6.694463729858398,0.5955362701416016
SSLPGGYMXROYIW-ZMSDIMECSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,Morgan-2048,XGB,1,0,8.325,8.107154846191406,0.21784515380859304
STVTVNLJAIJDGA-OOHWJJMZSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccnc(-c2ccc(N3CC4CC4C3)nc2)n1,Morgan-2048,XGB,1,0,8.15,8.058612823486328,0.09138717651367223
SUFJYKCRTUPWLF-JQRITLKVSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cnc(N3CC4CC4C3)nc2)n1,Morgan-2048,XGB,1,0,8.7,8.471518516540527,0.22848148345947195
SUKMMEQGLYCHDO-WMLDXEAASA-N,O=c1c2ccncc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,XGB,1,0,8.690000000000001,8.056639671325684,0.6333603286743177
SXDANHSUZITSHM-GOEBONIOSA-N,O=c1ccn2c(=O)n(Cc3nc(C4COC(c5ccccc5)C4)no3)ccc2n1,Morgan-2048,XGB,1,0,8.29,7.779522895812988,0.5104771041870109
SXGYZCMGVZKIPJ-GHMZBOCLSA-N,c1ccccc1,Morgan-2048,XGB,1,0,4.97,4.864938259124756,0.10506174087524389
SZBPQYFWTGZAMC-NRFANRHFSA-N,O=C(NCc1cc(-c2cccnc2)ncn1)C1CCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,1,0,7.23,6.729307174682617,0.5006928253173832
TVZRIJSXZCQZFN-SJORKVTESA-N,O=C(NCc1cnn(-c2cccnc2)c1)C1CCC1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,1,0,7.01,7.162342548370361,0.15234254837036154
TYJQINOLZPZTBH-VYDXJSESSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,Morgan-2048,XGB,1,0,8.315,7.666615962982178,0.6483840370178218
TZLVKUCIPMWSSF-UHFFFAOYSA-N,O=C(Nc1ccccc1)c1cccs1,Morgan-2048,XGB,1,0,6.41,5.786019802093506,0.6239801979064943
TZSFNLCUZPGZPC-HSBZDZAISA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cnc(N3CC4CC4C3)nc2)n1,Morgan-2048,XGB,1,0,9.0,8.2496337890625,0.7503662109375
UALSWYBQKGDEMG-FOLVSLTJSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,XGB,1,0,7.01,7.18556547164917,0.17556547164917014
UBDMNODMLSWLJU-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cccnc2)n1,Morgan-2048,XGB,1,0,8.7,8.520073890686035,0.17992610931396413
UCDSHIQKQTZWPG-HBYGRHMLSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,XGB,1,0,8.245,7.3824334144592285,0.8625665855407707
UCEMIMKHNJNYGN-GXTWGEPZSA-N,O=c1c2ccnn2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,XGB,1,0,8.145,8.375981330871582,0.23098133087158246
UEHUSIYUKHFKRV-PXNSSMCTSA-N,O=C(NCc1cc(-c2cccnc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,1,0,7.66,7.186549186706543,0.4734508132934572
UFGFONRIHSHSQK-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2cccnc2)n1,Morgan-2048,XGB,1,0,8.0,7.656709671020508,0.3432903289794922
UGLQOTZNBCEHHB-GXTWGEPZSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,XGB,1,0,8.43,7.534648418426514,0.895351581573486
UHFTVWYXWVHSRU-DEOSSOPVSA-N,O=C(NCc1cn(-c2ccccc2)c(=O)n(C2CCOCC2)c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,Morgan-2048,XGB,1,0,6.85,7.140711307525635,0.2907113075256351
ULQKHUFRRFOYGH-VXGBXAGGSA-N,c1ccc(NC2CCCCC2)cc1,Morgan-2048,XGB,1,0,7.26,7.2081618309021,0.05183816909790018
UPRRZFSNUVXMOP-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,Morgan-2048,XGB,1,0,5.89,5.8741068840026855,0.015893115997314133
URUKHZGNVYMGRF-SUMWQHHRSA-N,O=c1c2cccnc2cnn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,XGB,1,0,8.225000000000001,7.752959251403809,0.4720407485961928
UTKNJQPGTMVBMG-UOIKSKOESA-N,O=c1c2cccnc2cnn1Cc1nc(C2C3CN(c4ccccn4)CC32)no1,Morgan-2048,XGB,1,0,7.314999999999999,7.453854084014893,0.13885408401489396
UTUGFRIYXHKDHB-UHFFFAOYSA-N,O=C(CNS(=O)(=O)c1ccccc1)NCC1CCN(c2ccccc2)C1,Morgan-2048,XGB,1,0,6.2,6.444023132324219,0.24402313232421857
UVSNLHFJAUUNSA-UHFFFAOYSA-N,c1ccc(Oc2ncnc3ccccc23)cc1,Morgan-2048,XGB,1,0,5.92,5.748133659362793,0.17186634063720696
VDBSUBROLBYPGD-HDMKZQKVSA-N,O=c1c2cccnc2ncn1Cc1nc(C2C3C=C(c4ccccn4)CC32)no1,Morgan-2048,XGB,1,0,6.97,7.255935192108154,0.28593519210815455
VEKRDFXHKYPUDM-JYAVWHMHSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccn4)CC32)no1,Morgan-2048,XGB,1,0,7.335,7.033544540405273,0.3014554595947265
VHMBOLLMTSJADJ-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccccn3)c(=O)c21)Nc1cccc(-c2ccccc2)n1,Morgan-2048,XGB,1,0,7.48,7.402964115142822,0.07703588485717816
VILMMYYNTBYFJR-WOSRLPQWSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccn4)CC32)no1,Morgan-2048,XGB,1,0,6.485,6.970224380493164,0.48522438049316374
VJONDNDXWADLLZ-XVAYZXCPSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4cccc(-c5ccccc5)c4)CC32)no1,Morgan-2048,XGB,1,0,6.47,7.395745277404785,0.9257452774047854
VNJLGYMVCORAFF-ZLPCBKJTSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccnc(-c2ccc(N3CC4CC4C3)nc2)n1,Morgan-2048,XGB,1,0,7.66,7.990593433380127,0.3305934333801268
VPRQKNRUPOPQIY-ZLPCBKJTSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2ccc(N3CC4CC4C3)nc2)n1,Morgan-2048,XGB,1,0,8.1,8.12630558013916,0.02630558013916051
VQFGKTDMHDUGMB-QHCPKHFHSA-N,O=C(NCc1c[nH]c(=O)c(-c2ccccc2)c1)C1CCCN1S(=O)(=O)c1cc2cnccc2o1,Morgan-2048,XGB,1,0,7.01,7.167989253997803,0.15798925399780295
VZODASFOEMYPIW-ZLPCBKJTSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2ccc(N3CC4CC4C3)nc2)n1,Morgan-2048,XGB,1,0,8.4,8.34718132019043,0.05281867980957067
WAZNEQRWKNTWPH-KEKNWZKVSA-N,O=C1NC(=O)C(c2ccccc2)C=C1CNC(=O)C1CCCN1S(=O)(=O)c1cc2cnccc2o1,Morgan-2048,XGB,1,0,7.03,7.0229339599609375,0.007066040039062749
WHIUHQPWEZUUHM-UHFFFAOYSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(CCc2ccc3ccccc3c2)c(=O)o1,Morgan-2048,XGB,1,0,6.92,6.8291335105896,0.09086648941040032
WJDFEEOHLQQEHJ-MNZLEMJZSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccc(-c5cnco5)cc4)CC32)no1,Morgan-2048,XGB,1,0,7.105,7.490262031555176,0.38526203155517535
WKEGRPVOXGQXBX-UHFFFAOYSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(CCc2ccccc2)no1,Morgan-2048,XGB,1,0,7.33,6.663673400878906,0.6663265991210938
WKUPALPZCCQPCO-GXTWGEPZSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,XGB,1,0,7.54,7.523634910583496,0.016365089416503942
WPTBYMVYHGHIDZ-CTYIDZIISA-N,O=c1c2[nH]cnc2ncn1Cc1nn(C2CC(Oc3ccccc3)C2)c(=O)o1,Morgan-2048,XGB,1,0,7.34,7.254980087280273,0.08501991271972642
WPTCSNGQXKAVFR-UHFFFAOYSA-N,c1ccc(-c2cn3ccccc3n2)cc1,Morgan-2048,XGB,1,0,6.88,6.781463623046875,0.0985363769531249
WRDLKTQRPOZITC-QWPOMPHKSA-N,c1ccccc1,Morgan-2048,XGB,1,0,6.24,5.312829971313477,0.9271700286865237
WRZHLIPHQKQFBS-LBPRGKRZSA-N,O=c1c2ccoc2ncn1Cc1nnn(CCc2ccccc2)n1,Morgan-2048,XGB,1,0,7.64,7.773991107940674,0.13399110794067415
WVCGIOBBHJGFNT-AEFFLSMTSA-N,O=S(=O)(c1ccccc1)N1CCCC1c1ccccc1,Morgan-2048,XGB,1,0,7.7,6.462386131286621,1.237613868713379
WYXGQTJNYMMMLO-YJYMSZOUSA-N,O=C(NCc1cc(-c2cccnc2)ncn1)C1CCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,1,0,6.48,7.397209644317627,0.9172096443176265
WZUBEZISDJUWBT-UHFFFAOYSA-N,c1ccc(-c2cn3ccccc3n2)cc1,Morgan-2048,XGB,1,0,6.84,6.541040897369385,0.2989591026306151
XAQVIFGRTKIRES-SHTZXODSSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,Morgan-2048,XGB,1,0,7.17,7.080648899078369,0.08935110092163079
XAUSPLMRLISGMX-DZGCQCFKSA-N,c1ccc(CC2CCCCC2)cc1,Morgan-2048,XGB,1,0,7.460000000000001,6.222797870635986,1.2372021293640145
XBVPSHSACOJVOQ-BFYDXBDKSA-N,O=c1c2cccnc2ncn1Cc1nc(C2C3Oc4ccccc4C32)no1,Morgan-2048,XGB,1,0,7.65,6.847671031951904,0.8023289680480961
XCZDOORZBGHHNA-UHFFFAOYSA-N,O=C(Cc1nsc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,Morgan-2048,XGB,1,0,8.25,8.05312442779541,0.19687557220458984
XFZJKVPNNLXVDR-IGEOTXOUSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2cnc(N3CC4CC4C3)nc2)n1,Morgan-2048,XGB,1,0,8.52,8.228541374206543,0.2914586257934566
XHWHHZLLSITQCM-FOLVSLTJSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3Cc4ccccc4CC32)no1,Morgan-2048,XGB,1,0,7.12,6.44500207901001,0.6749979209899903
XIPWBPDWHQJWKK-IBGZPJMESA-N,O=C(NCc1cn(-c2ccccn2)c(=O)[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2cnccc2o1,Morgan-2048,XGB,1,0,6.7,7.292962551116943,0.5929625511169432
XJDHXLWQTXVSFO-VYDXJSESSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,Morgan-2048,XGB,1,0,8.254999999999999,8.054746627807617,0.20025337219238182
XNHDIEBXXZHYPG-UHFFFAOYSA-N,c1ccc(-c2cn3ccccc3n2)cc1,Morgan-2048,XGB,1,0,5.48,5.909066677093506,0.42906667709350543
XOTLDNAVQQZBGX-UHFFFAOYSA-N,c1ccc(CC2CCCCC2)cc1,Morgan-2048,XGB,1,0,5.26,6.214751720428467,0.954751720428467
XQGUQUOCTSQNDD-VIKVFOODSA-N,O=c1c2ccnn2ncn1Cc1nc(C2C3CN(c4ccccn4)CC32)no1,Morgan-2048,XGB,1,0,8.04,7.698649883270264,0.3413501167297355
XQJHSTXORFDHJO-NHAGDIPZSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4cccnc4)CC32)no1,Morgan-2048,XGB,1,0,6.745,5.843916416168213,0.9010835838317872
XSFCKBIGLBUTHE-QWHZDKJVSA-N,O=c1ccc2ncn(Cc3nc(C4C5CN(c6ccccc6)CC54)no3)c(=O)c2[nH]1,Morgan-2048,XGB,1,0,8.4,7.497676849365234,0.902323150634766
XSOWZVIQZNTLGC-HALDLXJZSA-N,O=c1c2cccnc2ncn1Cc1nc(C2C3CN(c4ccccn4)CC32)no1,Morgan-2048,XGB,1,0,6.8,7.264770030975342,0.464770030975342
XWWLYDGDHPKEFD-UHFFFAOYSA-N,O=c1c2c[nH]nc2ncn1Cc1nc(CCc2ccccc2)no1,Morgan-2048,XGB,1,0,7.39,7.953853607177734,0.5638536071777347
XXAJTWFMFVVGIN-UHFFFAOYSA-N,O=C(Cn1ccc2[nH]c(=O)[nH]c(=O)c21)Nc1nc(-c2ccccc2)cs1,Morgan-2048,XGB,1,0,5.39,6.416367530822754,1.0263675308227542
XYGCJFPIVHXCSK-UHFFFAOYSA-N,O=C1C2=C(NC(=S)NC2c2ccccc2)c2ccccc21,Morgan-2048,XGB,1,0,7.07,6.424490451812744,0.6455095481872561
XYHIUESBFSVNAX-LBPRGKRZSA-N,O=c1c2ccoc2ncn1Cc1nnn(CCc2ccccc2)n1,Morgan-2048,XGB,1,0,7.64,7.822784900665283,0.18278490066528352
XZMSFDWECPXXRJ-PKQUCIBFSA-N,C=C1CCCC2C(CCC3CCCOO3)CCCC12,Morgan-2048,XGB,1,0,4.87,5.270129680633545,0.4001296806335448
YAVYGLIDOKYBIQ-UHFFFAOYSA-N,O=C(NCC(CC1CCNCC1)N1CCCCC1)C1(c2ccccc2)CCCC1,Morgan-2048,XGB,1,0,4.57,7.3190412521362305,2.74904125213623
YBVLXHRURDNMHN-URXFXBBRSA-N,O=C(NCc1cn(-c2ccccc2)c(=O)[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,Morgan-2048,XGB,1,0,6.66,7.068963527679443,0.4089635276794432
YIPSQHDECVTTIC-NNGSBXSVSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cnc(N3CC4CC4C3)nc2)n1,Morgan-2048,XGB,1,0,8.52,8.120277404785156,0.3997225952148433
YKFSMOUFOXUQLG-UHFFFAOYSA-N,O=C(c1csc(Nc2ccccc2)n1)N1CCCCC1,Morgan-2048,XGB,1,0,5.1,6.783416271209717,1.6834162712097172
YLCJLPKUVYAFRE-QLPKVWCKSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,XGB,1,0,7.449999999999999,7.2453107833862305,0.20468921661376882
YLWILSVEXGUUFP-UHFFFAOYSA-N,O=c1c2ccnnc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,Morgan-2048,XGB,1,0,7.31,7.5998454093933105,0.28984540939331094
YUDTVULXQVYYNC-FOLVSLTJSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,XGB,1,0,7.3,7.233025550842285,0.06697444915771467
YUJMTTVCSDSBRX-ZDUSSCGKSA-N,O=c1c2ccoc2ncn1Cc1nnn(CCc2ccccc2)n1,Morgan-2048,XGB,1,0,7.62,7.736832618713379,0.1168326187133788
YWKRPHSLBJKOAU-JEYLPNPQSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2ccc(N3CC4CC4C3)nc2)n1,Morgan-2048,XGB,1,0,8.52,8.680469512939453,0.16046951293945355
YXACHAYJFVKEGM-YPMHNXCESA-N,c1ccc(CC2CCCCC2)cc1,Morgan-2048,XGB,1,0,8.4,6.263763427734375,2.1362365722656254
YXJXMUOKXGOJSX-UTKZUKDTSA-N,O=C(NCc1ccnc(-c2ccccc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,1,0,7.18,7.22936487197876,0.04936487197876005
ZAGXFWMLCVBKQA-HALDLXJZSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,XGB,1,0,7.54,7.55914831161499,0.0191483116149902
ZBIRHILYHCONPB-GXTWGEPZSA-N,O=c1c2cncn2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,XGB,1,0,7.12,7.6365251541137695,0.5165251541137694
ZJLOTFNKTLOXQU-AWEZNQCLSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cccnc2)n1,Morgan-2048,XGB,1,0,8.4,8.652801513671875,0.25280151367187464
ZKGVGSMPJCRCOI-OFNKIYASSA-N,O=C(NCc1ccnc(-c2ccccc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,1,0,8.15,7.611779689788818,0.538220310211182
ZKTUMHFHLXSNAM-SFTDATJTSA-N,O=C(NCc1cccc(-c2cncnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,1,0,7.85,7.5732197761535645,0.2767802238464352
ZLQWHYXILIRZJA-UGFHNGPFSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3Cc4ccccc4C32)no1,Morgan-2048,XGB,1,0,6.84,7.290947914123535,0.4509479141235353
ZNZNLOPOYMLSDO-UHFFFAOYSA-N,O=c1[nH]cnc2cnn(Cc3nn(CCc4ccccc4)c(=O)o3)c12,Morgan-2048,XGB,1,0,7.44,7.351224422454834,0.0887755775451664
ZPQGIOXLLCZONP-SFHVURJKSA-N,O=C(NCc1cc(-c2cccnc2)ncn1)C1CCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,1,0,6.195,6.8974199295043945,0.7024199295043942
ZPYIDLJKUISUIE-BEFAXECRSA-N,O=C(NCc1cc(-c2cccnc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,1,0,7.01,7.08018684387207,0.07018684387207053
ZPYQDEKCILEBNB-AWEZNQCLSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1cccc(-c2cccnc2)n1,Morgan-2048,XGB,1,0,9.0,8.494507789611816,0.5054922103881836
ZROLHBHDLIHEMS-HUUCEWRRSA-N,C1=CC2c3ccccc3OCC2CC1,Morgan-2048,XGB,1,0,5.785,6.490931987762451,0.705931987762451
ZUTUWJYMCADJHD-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccccc1,Morgan-2048,XGB,1,0,4.84,6.019718647003174,1.179718647003174
ZVRSTWIVTSZIGD-ZDUSSCGKSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1csc(-c2cccnc2)n1,Morgan-2048,XGB,1,0,8.1,8.3149995803833,0.21499958038330114
ZWTQJRZNKIYIOA-VIKVFOODSA-N,O=c1c2[nH]cnc2cnn1Cc1nc(C2C3CN(c4cccnc4)CC32)no1,Morgan-2048,XGB,1,0,6.67,6.8358683586120605,0.16586835861206062
ZXWITAARDYYKLO-QRWLVFNGSA-N,O=C(NCc1cc(-c2cccnc2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,1,0,7.7,7.20289945602417,0.49710054397583026
ZZJVCNLMLHLBLE-KXTWHKPSSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4cccc(-c5ccncc5)c4)CC32)no1,Morgan-2048,XGB,1,0,7.175,7.128999710083008,0.04600028991699201
ABQLUKILVQNPKZ-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1ccccn1,Morgan-2048,XGB,1,1,5.79,7.043792724609375,1.253792724609375
ADVULNQGSUGCCG-KXTWHKPSSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4cccc(-c5cccnc5)c4)CC32)no1,Morgan-2048,XGB,1,1,7.220000000000001,6.758156776428223,0.461843223571778
AGKMZNQCTOWDFF-ZDUSSCGKSA-N,O=C1NCCc2c1sc1ncn(Cc3nc(CCc4ccccc4)no3)c(=O)c21,Morgan-2048,XGB,1,1,8.05,7.828298568725586,0.22170143127441477
AGXCNAPHYYLCHN-IBGZPJMESA-N,O=C(NCc1cn(-c2cccnc2)c(=O)[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2cnccc2o1,Morgan-2048,XGB,1,1,6.24,7.192368507385254,0.9523685073852537
AIAJJMJAXBVVRD-YABSGUDNSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccn4)CC32)no1,Morgan-2048,XGB,1,1,6.9,6.507298946380615,0.3927010536193851
AJGIUAWWWVYNEY-ZDUSSCGKSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cccnc2)n1,Morgan-2048,XGB,1,1,7.68,7.610584735870361,0.06941526412963839
AKQMAZGMANPFFK-UHFFFAOYSA-N,O=C(CNS(=O)(=O)c1ccccc1)NCC1CCCN(c2ccccc2)C1,Morgan-2048,XGB,1,1,6.63,6.401699066162109,0.22830093383789052
ALPYZNHKWLPYPM-HDJSIYSDSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(C2CC(c3ccccc3)C2)c(=O)o1,Morgan-2048,XGB,1,1,6.98,7.25068998336792,0.2706899833679195
APLQHKFABMHWHP-UHFFFAOYSA-N,O=C(NCSc1ccccc1)c1ccccc1,Morgan-2048,XGB,1,1,7.29,6.662021636962891,0.6279783630371094
ATLHEWQHWGSHBX-AULYBMBSSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2CC(Cc3ccccc3)C2)no1,Morgan-2048,XGB,1,1,7.734999999999999,7.5845489501953125,0.15045104980468693
AVGRXCGZLZSSPC-UHFFFAOYSA-N,O=C(Cc1cccc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1,Morgan-2048,XGB,1,1,7.33,7.121267318725586,0.20873268127441413
AVZYAMPJJDVPDJ-UHFFFAOYSA-N,O=C1C2=C(NC(=S)NC2c2ccccc2)c2ccccc21,Morgan-2048,XGB,1,1,6.15,6.135467052459717,0.014532947540283558
AXPFEEJMCXUHQD-JTQLQIEISA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cncnc2)n1,Morgan-2048,XGB,1,1,6.25,6.9381208419799805,0.6881208419799805
BAHAKPRBUNPURW-CMPLNLGQSA-N,c1cncc(CC2CCCCC2)c1,Morgan-2048,XGB,1,1,5.8,6.43674898147583,0.6367489814758303
BANGFDNCERQQIE-CHWSQXEVSA-N,O=S(=O)(NC1CCCCC1)c1ccccc1,Morgan-2048,XGB,1,1,5.5,6.767353057861328,1.2673530578613281
BBCFRTHODCIVDP-VLIAUNLRSA-N,O=C(NCc1cc(-c2cccnc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,1,1,6.984999999999999,7.875178813934326,0.8901788139343267
BBFDPQFELBFLCW-GXTWGEPZSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccc4ncsc4c3)C2)no1,Morgan-2048,XGB,1,1,6.949999999999999,7.562123775482178,0.6121237754821784
BDMMXSHQKHUFKQ-GOSISDBHSA-N,O=C(c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1)N1CCC(Oc2ccccc2)C1,Morgan-2048,XGB,1,1,7.0,6.738032341003418,0.26196765899658203
BJZUYRRKPINCLY-UHFFFAOYSA-N,O=C(Nc1ccccc1)c1cccnc1,Morgan-2048,XGB,1,1,6.03,5.801245212554932,0.2287547874450686
BMPXPBSETVIDSP-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,Morgan-2048,XGB,1,1,5.66,5.758668422698975,0.09866842269897447
BPKDWFGRTCABEJ-UHFFFAOYSA-N,O=C(CNS(=O)(=O)c1ccccc1)NCC1CN(c2ccccc2)CCO1,Morgan-2048,XGB,1,1,6.71,6.390677452087402,0.3193225479125976
BPSURRHXFTVNPC-AWEZNQCLSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cncnc2)n1,Morgan-2048,XGB,1,1,8.52,8.5681791305542,0.048179130554199645
BUZFDVGJMBLEGQ-UHFFFAOYSA-N,c1ccc(CC2CCCCC2)cc1,Morgan-2048,XGB,1,1,6.12,6.150185585021973,0.03018558502197255
BZTMKWCWKFEAKS-UHFFFAOYSA-N,c1ccc(-c2cc3cn[nH]c3cc2OCC2CC2)cc1,Morgan-2048,XGB,1,1,7.58,6.956636905670166,0.623363094329834
CBEQYPJASLPYCV-SVIJTADQSA-N,O=C(NCc1cc(-c2cncnc2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,XGB,1,1,6.95,7.060484886169434,0.11048488616943342
CBSZTXHMDYXAMD-UHFFFAOYSA-N,O=C1C2=C(NC(=S)NC2c2ccccn2)c2ccccc21,Morgan-2048,XGB,1,1,6.01,6.252060890197754,0.24206089019775412
CCKDABRNCXXPNF-VXGBXAGGSA-N,c1ccc(NC2CCCCC2)cc1,Morgan-2048,XGB,1,1,6.37,7.138311386108398,0.7683113861083983
CCUWLJJJTXPUCI-HIFPTAJRSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cnc(N3CC4CC4C3)nc2)n1,Morgan-2048,XGB,1,1,7.02,7.654399394989014,0.6343993949890141
